개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,건물지상층수,건물지하층수,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,발한실여부,사용끝지상층,사용끝지하층,사용시작지상층,사용시작지하층,상세영업상태명,상세영업상태코드,여성종사자수,영업상태코드,욕실수,위생업태명,전화번호,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
4860000,4860000-202-1998-00001,1998-01-23,영업/정상,,416.00,516-911,57504,창포옥사우나,공동탕업,I,자가,3,1,1,N,2025-12-15 16:15:28,전라남도 곡성군 옥과면 리문5길 11-6,Y,2,1,1,1,영업,01,1,01,2,공동탕업,0613638301,,,,212349.774426864    ,197303.788498908    ,전라남도 곡성군 옥과면 리문리 409-25 ,2021-02-05 17:07:51
4860000,4860000-202-1991-00001,1991-06-22,영업/정상,,293.70,516-802,57527,도림국제관광호텔사우나탕,한증막업,I,,2,0,,N,2025-12-15 16:15:28,전라남도 곡성군 곡성읍 도림로 107,Y,1,0,1,0,영업,01,,01,0,한증막업,0613629111,,,,223830.701798227    ,195951.383367014    ,전라남도 곡성군 곡성읍 월봉리 산 14-4 ,2022-08-22 16:38:46
4870000,4870000-202-2025-00001,2025-02-26,영업/정상,,594.06,542-843,57615,구례지리산리조트대중목욕탕,목욕장업 기타,I,,5,1,0,N,2026-03-10 23:02:25,전라남도 구례군 광의면 한국통신로 140,N,,1,,1,영업,01,0,01,20,목욕장업 기타,,,,,243150.459601648    ,194383.868316221    ,전라남도 구례군 광의면 수월리 58-2 ,2025-04-16 16:22:07
4870000,4870000-202-1988-00001,1988-09-16,영업/정상,,299.00,542-804,57639,동경사우나,공동탕업,I,,3,1,,N,2026-03-10 23:02:14,전라남도 구례군 구례읍 봉동길 11-8,Y,3,1,,,영업,01,,01,2,공동탕업,0617810300,,,,242635.521529532    ,190168.97452444     ,전라남도 구례군 구례읍 봉동리 208-8 ,2021-04-09 13:49:00
4870000,4870000-202-1989-00001,1989-06-12,영업/정상,,531.84,542-804,57651,신흥대중탕,공동탕업,I,,3,1,,N,2026-03-10 23:01:20,전라남도 구례군 구례읍 봉성로 81,Y,3,,2,,영업,01,,01,2,공동탕업,0617823628,,,,242209.119877327    ,190131.063383416    ,전라남도 구례군 구례읍 봉동리 306-12 ,2023-04-05 14:00:32
4870000,4870000-202-1995-00001,1995-07-04,영업/정상,,"6,005.00",542-832,57604,지리산온천랜드,공동탕업+찜질시설서비스영업,I,,1,0,,N,2026-03-10 23:01:53,전라남도 구례군 산동면 지리산온천로 261,Y,1,0,0,0,영업,01,,01,2,공동탕업+찜질시설서비스영업,0617807871,,,,241563.621115525    ,202244.055152762    ,전라남도 구례군 산동면 관산리 522 ,2014-01-15 09:33:37
4870000,4870000-202-1997-00003,1997-05-13,영업/정상,,689.00,542-832,57604,블루썬온천사우나,공동탕업,I,,1,,,N,2026-03-10 23:02:39,전라남도 구례군 산동면 하관길 70-1,Y,1,,,,영업,01,,01,2,공동탕업,0617808033,,,,241856.771713606    ,201719.297737164    ,전라남도 구례군 산동면 관산리 447-1 ,2014-11-12 13:16:46
4870000,4870000-202-2003-00001,2003-09-29,영업/정상,,951.70,542-832,57605,더케이호텔앤리조트(주) 지리산가족호텔스파,공동탕업,I,임대,7,1,,N,2026-03-10 23:02:33,전라남도 구례군 산동면 지리산온천로 317,Y,1,,,,영업,01,,01,2,공동탕업,0617807112,,,,241999.824522108    ,202608.463514599    ,전라남도 구례군 산동면 대평리 729 ,2025-07-18 18:49:08
4870000,4870000-202-2004-00001,2004-01-19,영업/정상,,490.34,542-802,57646,구례보석사우나,공동탕업,I,자가,4,1,,N,2026-03-10 23:01:57,전라남도 구례군 구례읍 택지2길 4-4,Y,3,,1,,영업,01,,01,2,공동탕업,0617836660,,,,242200.490431131    ,190671.879557895    ,전라남도 구례군 구례읍 봉북리 1450-11 ,2009-05-18 10:09:00
4870000,4870000-202-2018-00001,2018-09-18,영업/정상,,199.26,542-834,57603,광천약수탕,공동탕업,I,자가,6,0,0,N,2026-03-10 23:02:19,"전라남도 구례군 산동면 지리산온천로 146, 약수장모텔",Y,1,0,1,0,영업,01,1,01,2,공동탕업,0617815820,,,,240514.827492744    ,201494.959722026    ,전라남도 구례군 산동면 탑정리 703 약수장모텔 ,2020-02-28 15:32:03
4880000,4880000-202-2021-00001,2021-01-25,영업/정상,,"1,522.17",548-924,59545,썬밸리해수사우나,공동탕업,U,자가,10,0,0,N,2026-05-19 03:03:03,"전라남도 고흥군 도덕면 고흥만로 1134, 고흥썬밸리콘도 2층",N,,,2,,영업,01,0,01,4,공동탕업,0618302900,,,,218116.680341231    ,127449.78610167     ,전라남도 고흥군 도덕면 용동리 산 4 고흥썬밸리콘도 ,2026-05-18 16:30:36
4880000,4880000-202-1968-00001,1968-10-29,영업/정상,,661.00,548-802,59538,백림그린사우나,공동탕업,I,,,,,N,2025-12-15 16:15:28,전라남도 고흥군 고흥읍 홍교길 27,N,,,,,영업,01,,01,,공동탕업,0618343388,,,,225904.232389573    ,123459.15513283     ,전라남도 고흥군 고흥읍 남계리 958 ,2020-09-07 10:58:13
4880000,4880000-202-1983-00001,1983-10-06,영업/정상,,105.00,548-943,59569,나로도목욕탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,전라남도 고흥군 봉래면 축정1길 15,N,,,,,영업,01,,01,,공동탕업,0618336559,,,,242182.364587408    ,107352.22090068     ,전라남도 고흥군 봉래면 신금리 878-170 ,2023-08-01 10:34:58
4880000,4880000-202-1988-00001,1988-03-19,영업/정상,,246.40,548-805,59540,로얄탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,전라남도 고흥군 고흥읍 터미널길 33-1,N,,,,,영업,01,,01,,공동탕업,0618345435,,,,225717.249415282    ,123368.947018636    ,전라남도 고흥군 고흥읍 서문리 218-24 ,2021-12-04 00:27:48
4880000,4880000-202-1988-00002,1988-04-18,영업/정상,,345.00,548-905,59557,수정목욕탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,전라남도 고흥군 도양읍 북문길 9,N,0,0,0,0,영업,01,,01,2,공동탕업,0618423325,,,,212160.818211242    ,114469.815247606    ,전라남도 고흥군 도양읍 봉암리 2207-4 ,2018-04-23 11:00:33
4880000,4880000-202-1990-00001,1990-05-21,영업/정상,,142.42,548-904,59555,삼성목욕탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,전라남도 고흥군 도양읍 번영2길 33,N,,,,,영업,01,,01,,공동탕업,0618421116,,,,212435.575869289    ,114763.731470111    ,전라남도 고흥군 도양읍 봉암리 2672-8 ,2020-12-01 09:35:05
4880000,4880000-202-1991-00001,1991-02-19,영업/정상,,"2,215.00",548-802,59538,명동건강사우나,공동탕업,I,,3,0,,Y,2025-12-15 16:15:28,전라남도 고흥군 고흥읍 원동남계길 32,Y,1,0,1,0,영업,01,,01,0,공동탕업,0618357700,,,,226211.014579221    ,123465.069454856    ,전라남도 고흥군 고흥읍 남계리 568-1 ,2021-03-12 10:26:06
4880000,4880000-202-1994-00001,1994-01-04,영업/정상,,860.00,548-804,59538,고흥목욕탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,전라남도 고흥군 고흥읍 봉황길 9,N,,,,,영업,01,,01,,공동탕업,0618352333,,,,226034.470495864    ,123562.278954026    ,"전라남도 고흥군 고흥읍 옥하리 209-4 3,8 211-1 ",2023-05-12 10:17:54
4880000,4880000-202-1994-00003,1994-09-22,영업/정상,,657.68,548-907,59559,대흥사우나,공동탕업,I,,,,,N,2025-12-15 16:15:28,전라남도 고흥군 도양읍 녹동남촌3길 3-20,N,,,,,영업,01,,01,1,공동탕업,,,,,212675.894528909    ,114458.27077184     ,전라남도 고흥군 도양읍 봉암리 2699-177 ,2012-08-31 13:11:48
4880000,4880000-202-1995-00001,1995-12-11,영업/정상,,389.90,548-892,59529,도화대중탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,전라남도 고흥군 도화면 당오천변1길 21-2,N,,,,,영업,01,,01,,공동탕업,0618339390,,,,229293.330312116    ,112418.452320342    ,전라남도 고흥군 도화면 당오리 1043-13 ,2020-10-14 09:57:06
4880000,4880000-202-2002-00006,2002-03-19,영업/정상,,"1,159.35",548-805,59540,유자사우나,공동탕업,I,,3,1,,N,2025-12-15 16:15:28,"전라남도 고흥군 고흥읍 여산당촌길 43, 지하1층",N,0,0,0,1,영업,01,,01,0,공동탕업,0618322226,,,,225473.033936128    ,123255.911021342    ,전라남도 고흥군 고흥읍 서문리 216-5 지하1층 ,2020-08-29 14:26:47
4880000,4880000-202-2006-00001,2006-05-11,영업/정상,,"2,495.31",548-905,59557,해수온천 바다스파랜드,공동탕업,I,자가,4,0,,Y,2025-12-15 16:15:28,전라남도 고흥군 도양읍 명동길 16,Y,4,0,1,0,영업,01,,01,12,공동탕업,0618427715,,,,212486.597927759    ,114345.426700123    ,전라남도 고흥군 도양읍 봉암리 2240-3 외1필지 ,2016-10-18 18:33:23
4880000,4880000-202-2020-00001,2020-01-13,영업/정상,,338.40,548-905,59560,우주사우나,공동탕업,I,자가,3,0,0,N,2025-12-15 16:15:28,"전라남도 고흥군 도양읍 녹동신항9길 36, 1,2층",Y,2,,1,,영업,01,0,01,4,공동탕업,0618426060,,,,213179.992621861    ,114433.647346026    ,전라남도 고흥군 도양읍 봉암리 3355 ,2020-01-13 15:32:21
4890000,4890000-202-1963-00002,1963-07-30,영업/정상,,210.49,546-905,59425,백제목욕탕,공동탕업,I,,4,,,N,2026-03-31 22:58:23,전라남도 보성군 벌교읍 계성1길 10,Y,2,,2,,영업,01,,01,2,공동탕업,0618575800,,,,231405.135648177    ,149447.656972754    ,전라남도 보성군 벌교읍 벌교리 625-25 ,2020-08-28 16:57:40
4890000,4890000-202-1973-00001,1973-01-22,영업/정상,,121.50,546-905,59428,산수목욕탕,공동탕업,I,,2,0,,N,2026-03-31 22:58:24,전라남도 보성군 벌교읍 월곡길 16,Y,,,2,0,영업,01,,01,2,공동탕업,0618582312,,,,231237.404344598    ,149610.109101444    ,전라남도 보성군 벌교읍 벌교리 511-45 ,2023-03-30 09:10:55
4890000,4890000-202-1998-00001,1998-04-02,영업/정상,,"2,780.00",546-872,59471,율포해수녹차센터,공동탕업,I,,4,,,N,2026-03-31 22:58:26,전라남도 보성군 회천면 우암길 21,Y,3,,2,,영업,01,,01,2,공동탕업,0618534566,,,,208052.333900511    ,130279.037145612    ,전라남도 보성군 회천면 동율리 552 ,2018-08-31 10:30:56
4890000,4890000-202-2001-00001,2001-02-26,영업/정상,,172.92,546-802,59457,동광탕,공동탕업,I,,5,0,,N,2026-03-31 22:58:21,전라남도 보성군 보성읍 현충로 85-1,Y,,,2,0,영업,01,,01,2,공동탕업,0618529889,,,,207351.524655528    ,141005.035948083    ,전라남도 보성군 보성읍 보성리 893-10 ,2021-01-25 17:48:46
4890000,4890000-202-2006-00001,2006-04-21,영업/정상,,"2,715.49",546-872,59471,테라피아,공동탕업,I,자가,8,1,,N,2026-03-31 22:58:21,전라남도 보성군 회천면 충의로 36 (다비치콘도미니엄),Y,5,0,2,0,영업,01,,01,2,공동탕업,0618501111,,,,208282.18863469     ,130309.710479197    ,전라남도 보성군 회천면 동율리 528-1 다비치콘도미니엄 ,2024-02-20 11:00:49
4890000,4890000-202-2009-00001,2009-01-09,영업/정상,,577.94,546-905,59431,대마웰빙관,공동탕업+찜질시설서비스영업,I,자가,3,0,,N,2026-03-31 22:58:26,전라남도 보성군 벌교읍 남하로 29,N,3,,2,,영업,01,,01,4,공동탕업+찜질시설서비스영업,0618588800,,,,231654.087294048    ,148492.421801327    ,전라남도 보성군 벌교읍 벌교리 299-1 ,2021-01-25 17:46:25
4890000,4890000-202-2018-00001,2018-11-07,영업/정상,,330.00,546-924,59436,예당권역다목적복지센타 목욕장,공동탕업,I,,2,0,0,N,2026-03-31 22:58:26,전라남도 보성군 득량면 예당길 165-1,N,0,0,1,0,영업,01,0,01,2,공동탕업,0618539009,,,,218142.236375824    ,142343.960758099    ,전라남도 보성군 득량면 예당리 458-34 ,2022-04-28 11:26:24
4890000,4890000-202-2022-00001,2022-09-30,영업/정상,,392.20,546-913,59441,조성면 공중목욕장,공동탕업,I,,0,0,,N,2026-03-31 22:58:26,전라남도 보성군 조성면 조성로 106-6,N,0,0,0,0,영업,01,,01,0,공동탕업,,,,,222453.69680687     ,145413.150096972    ,전라남도 보성군 조성면 조성리 880-5 ,2026-02-13 14:03:24
4890000,4890000-202-1963-00001,1963-10-23,영업/정상,,275.00,546-802,59455,광일목욕탕,공동탕업,I,,3,0,,N,2026-03-31 22:58:22,전라남도 보성군 보성읍 인사길 1,Y,,,2,0,영업,01,,01,2,공동탕업,0618524588,,,,207357.639659256    ,141278.147014167    ,전라남도 보성군 보성읍 보성리 762-1 ,2021-01-25 10:37:00
4900000,4900000-202-2021-00001,2021-11-04,영업/정상,,"1,143.04",519-832,58148,(주)도곡온천 황토참숯가마,찜질시설서비스영업,I,자가,3,0,0,Y,2025-12-15 16:15:28,"전라남도 화순군 도곡면 지강로 514-14, 1~2층",Y,2,0,1,0,영업,01,0,01,0,찜질시설서비스영업,0613732800,,,,191405.437284474    ,171119.640453076    ,전라남도 화순군 도곡면 원화리 347-2 ,2024-05-01 12:34:26
4900000,4900000-202-1995-00001,1995-09-01,영업/정상,,804.78,519-803,58124,그린파크목욕탕,공동탕업,I,,5,1,,N,2025-12-15 16:15:28,전라남도 화순군 화순읍 만연로 11,N,3,0,2,0,영업,01,,01,0,공동탕업,0613746677,,,,198987.238043959    ,173083.809614416    ,전라남도 화순군 화순읍 광덕리 174-1 ,2023-08-11 11:22:44
4900000,4900000-202-1995-00004,1995-10-06,영업/정상,,"4,187.67",,58101,금호리조트(주),공동탕업,I,,13,0,,N,2025-12-15 16:15:28,전라남도 화순군 백아면 옥리길 14-21,N,2,0,1,0,영업,01,,01,0,공동탕업,0613705052,,,,207578.186437189    ,184773.262071841    ,전라남도 화순군 백아면 옥리 510-1 ,2023-08-11 11:23:07
4900000,4900000-202-1996-00004,1996-12-06,영업/정상,,"1,387.51",519-832,58148,도곡온천프라자행복호텔,공동탕업,I,자가,4,1,,N,2025-12-15 16:15:28,전라남도 화순군 도곡면 온천2길 52 (1~2층),N,2,0,1,0,영업,01,,01,0,공동탕업,0613757177,,,,191068.786032707    ,169397.628904692    ,전라남도 화순군 도곡면 천암리 817 1~2층 ,2023-08-11 11:24:15
4900000,4900000-202-1998-00001,1998-10-30,영업/정상,,850.95,519-806,58117,샘 온천,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,전라남도 화순군 화순읍 광덕로 193-1,N,3,0,2,0,영업,01,,01,0,공동탕업,0613753336,,,,199189.605367447    ,173653.721646392    ,전라남도 화순군 화순읍 만연리 242-8 ,2025-03-06 16:11:12
4900000,4900000-202-2002-00001,2002-06-19,영업/정상,,417.40,519-806,58125,모아온천,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,전라남도 화순군 화순읍 광덕로 169-1,N,3,0,2,0,영업,01,,01,0,공동탕업,0613726005,,,,199197.38189039     ,173454.870211322    ,전라남도 화순군 화순읍 만연리 226 ,2023-08-11 11:24:34
4900000,4900000-202-2002-00006,2002-12-24,영업/정상,,507.00,519-832,58148,미송온천호텔 목욕탕,찜질시설서비스영업,I,,0,0,,N,2025-12-15 16:15:28,전라남도 화순군 도곡면 온천2길 51,N,2,1,2,1,영업,01,,01,0,찜질시설서비스영업,0613759800,,,,191218.639934278    ,169351.568290141    ,전라남도 화순군 도곡면 천암리 824 ,2023-08-11 11:24:58
4900000,4900000-202-2004-00002,2004-02-02,영업/정상,,"3,255.29",519-809,58115,보석랜드,목욕장업 기타,I,자가,4,1,,Y,2025-12-15 16:15:28,전라남도 화순군 화순읍 대교로 147-10,Y,0,1,0,1,영업,01,,01,2,목욕장업 기타,0613755885,,,,199594.170770723    ,173857.590085469    ,전라남도 화순군 화순읍 일심리 501 ,2023-08-21 10:50:20
4900000,4900000-202-2006-00001,2006-04-21,영업/정상,,"3,135.08",519-804,58120,송강테마랜드,찜질시설서비스영업,I,자가,4,1,,Y,2025-12-15 16:15:28,전라남도 화순군 화순읍 쌍충로 118,Y,4,1,4,1,영업,01,,01,2,찜질시설서비스영업,0613759400,,,,198176.165657155    ,173682.778142969    ,전라남도 화순군 화순읍 교리 208-6 ,2023-08-11 11:25:22
4900000,4900000-202-2006-00002,2006-09-06,영업/정상,,"2,018.12",519-832,58148,"도곡원네스 스파,리조트",공동탕업,I,자가,6,1,,N,2025-12-15 16:15:28,전라남도 화순군 도곡면 온천1길 45,N,3,0,1,0,영업,01,,01,2,공동탕업,0613747600,,,,191062.04324192     ,170047.877457569    ,전라남도 화순군 도곡면 천암리 788 ,2023-08-11 11:31:27
4900000,4900000-202-2007-00001,2007-12-04,영업/정상,,435.47,519-881,58131,달맞이황토불한증막,한증막업,I,자가,2,0,,Y,2025-12-15 16:15:28,"전라남도 화순군 동면 천덕길 88 ((1,2층))",Y,0,0,0,0,영업,01,,01,2,한증막업,0613715577,,,,204655.87467504     ,169657.652389007    ,"전라남도 화순군 동면 천덕리 97 (1,2층) ",2023-08-11 11:25:43
4900000,4900000-202-2007-00002,2007-12-18,영업/정상,,"1,039.39",519-807,58122,화순온천목욕탕,목욕장업 기타,I,임대,5,1,,N,2025-12-15 16:15:28,"전라남도 화순군 화순읍 쌍충로 88, 1~3층",Y,3,0,1,0,영업,01,,01,2,목욕장업 기타,0613741971,,,,198277.149705203    ,173399.148032396    ,전라남도 화순군 화순읍 삼천리 633-1 ,2023-08-11 11:26:04
4900000,4900000-202-2010-00001,2010-03-05,영업/정상,,"2,294.59",519-832,58148,도곡온천관광스파,목욕장업 기타,I,임대,7,0,,N,2025-12-15 16:15:28,전라남도 화순군 도곡면 온천1길 61 ((3-4층)),N,4,0,3,0,영업,01,,01,0,목욕장업 기타,023870953,,,,190997.892924565    ,170147.650058604    ,전라남도 화순군 도곡면 천암리 784 (3-4층) ,2023-08-21 16:12:06
4910000,4910000-202-2015-00001,2015-04-02,영업/정상,,188.00,529-821,59301,유치면종합복지회관,공동탕업,I,,0,0,0,N,2025-12-15 16:15:28,전라남도 장흥군 유치면 유치로 22,N,,,,,영업,01,0,01,0,공동탕업,0618600608,,,,185184.273167229    ,144856.594832837    ,전라남도 장흥군 유치면 원등리 76 ,2015-04-02 15:22:34
4910000,4910000-202-1990-00001,1990-04-09,영업/정상,,339.56,529-801,59327,원모텔사우나,공동탕업,I,,1,,,N,2025-12-15 16:15:28,전라남도 장흥군 장흥읍 물레방앗간길 28,Y,1,,1,,영업,01,,01,,공동탕업,0618635566,,,,191391.957397352    ,131205.009473798    ,전라남도 장흥군 장흥읍 건산리 735-25 ,2022-01-16 19:47:40
4910000,4910000-202-1992-00001,1992-01-25,영업/정상,,134.09,529-801,59324,가든온천,공동탕업,I,,2,,,N,2025-12-15 16:15:28,전라남도 장흥군 장흥읍 건산로 29-1,Y,2,,1,,영업,01,,01,,공동탕업,0618637007,,,,191531.484189415    ,131209.973878111    ,전라남도 장흥군 장흥읍 건산리 478-1 ,2022-02-04 11:12:14
4910000,4910000-202-1993-00001,1993-09-18,영업/정상,,320.00,529-807,59331,미래목욕탕,공동탕업,I,자가,3,1,,N,2025-12-15 16:15:28,전라남도 장흥군 장흥읍 칠거리예양로 54-11,Y,2,,1,,영업,01,,01,2,공동탕업,0618638844,,,,190985.853878908    ,130878.116802925    ,전라남도 장흥군 장흥읍 예양리 167-3 ,2017-02-27 15:17:29
4910000,4910000-202-1993-00002,1993-09-18,영업/정상,,58.47,529-863,59345,용산복지회관,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,전라남도 장흥군 용산면 묵촌길 71-1,Y,1,0,1,0,영업,01,,01,0,공동탕업,0618627383,,,,192144.631946963    ,122993.404137495    ,전라남도 장흥군 용산면 접정리 111 ,2017-01-06 10:49:56
4910000,4910000-202-2000-00001,2000-05-06,영업/정상,,789.04,529-801,59327,문화온천,공동탕업,I,자가,4,1,,N,2025-12-15 16:15:28,전라남도 장흥군 장흥읍 동교1길 9-3,Y,3,0,2,0,영업,01,,01,2,공동탕업,0618632830,,,,191358.107781355    ,130925.960372432    ,전라남도 장흥군 장흥읍 건산리 743-37 ,2021-05-25 14:17:34
4910000,4910000-202-2001-00003,2001-11-13,영업/정상,,230.96,529-902,59365,대덕복지회관,공동탕업,I,,,,,N,2025-12-15 16:15:28,전라남도 장흥군 대덕읍 거정4길 22,N,1,,1,,영업,01,,01,,공동탕업,0618671185,,,,189584.157617019    ,111247.367335564    ,전라남도 장흥군 대덕읍 신월리 111 ,2021-03-13 15:01:57
4910000,4910000-202-2002-00001,2002-09-06,영업/정상,,336.00,529-875,59346,천관산온천목욕탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,전라남도 장흥군 관산읍 관산우회로 104,N,1,0,1,0,영업,01,,01,0,공동탕업,0618678900,,,,193312.422029631    ,118526.204846306    ,전라남도 장흥군 관산읍 옥당리 955-25 ,2017-01-06 10:48:25
4910000,4910000-202-2004-00001,2004-07-26,영업/정상,,"2,655.86",529-853,59339,스파리조트 안단테,공동탕업,I,자가,14,,,N,2025-12-15 16:15:28,전라남도 장흥군 안양면 수문용곡로 270,N,4,,3,,영업,01,,01,2,공동탕업,0618622100,,,,203842.244528978    ,126655.9147409      ,전라남도 장흥군 안양면 수문리 8 ,2022-06-14 11:12:47
4910000,4910000-202-2005-00001,2005-12-09,영업/정상,,"1,423.39",529-853,59339,스파리조트 안단테 찜질방,찜질시설서비스영업,I,자가,15,,,N,2025-12-15 16:15:28,전라남도 장흥군 안양면 수문용곡로 270,Y,2,,2,,영업,01,,01,,찜질시설서비스영업,0618622100,,,,203842.244528978    ,126655.9147409      ,전라남도 장흥군 안양면 수문리 8 ,2022-06-14 11:22:20
4910000,4910000-202-2008-00001,2008-04-25,영업/정상,,73.00,529-832,59307,장동면공중목욕장,목욕장업 기타,I,,0,0,,N,2025-12-15 16:15:28,전라남도 장흥군 장동면 신북1길 52-1,N,,,,,영업,01,,01,1,목욕장업 기타,0618620418,,,,199646.155643139    ,139154.979502498    ,전라남도 장흥군 장동면 반산리 634-3 ,2008-04-25 14:25:32
4910000,4910000-202-2013-00001,2013-04-16,영업/정상,,119.37,529-842,59306,장평면민회관 공중목욕탕,공동탕업,I,자가,2,0,,N,2025-12-15 16:15:28,전라남도 장흥군 장평면 장평중앙길 42,Y,0,0,1,0,영업,01,,01,2,공동탕업,0618622434,,,,197667.647001233    ,141668.101910212    ,전라남도 장흥군 장평면 용강리 27-1 ,2013-04-16 10:58:31
4910000,4910000-202-2014-00001,2014-03-21,영업/정상,,477.90,529-883,59360,회진면 주민복지관 목욕탕,공동탕업,I,임대,0,0,,N,2025-12-15 16:15:28,전라남도 장흥군 회진면 회진로 470,Y,,,,,영업,01,,01,2,공동탕업,0618677200,,,,,,전라남도 장흥군 회진면 회진리 1798-28 ,2018-01-23 14:18:13
4920000,4920000-202-2019-00001,2019-02-14,영업/정상,,701.33,527-805,59227,송파사우나,공동탕업,I,자가,5,1,2,Y,2025-12-15 16:15:28,전라남도 강진군 강진읍 탐진로 65,Y,5,,4,,영업,01,2,01,2,공동탕업,0614347575,,,,178277.507894539    ,126722.721483889    ,전라남도 강진군 강진읍 서성리 89-7 ,2024-01-19 11:44:49
4920000,4920000-202-1992-00001,1992-06-16,영업/정상,,894.55,527-802,59232,남도대중사우나,공동탕업,I,자가,3,1,,N,2025-12-15 16:15:28,전라남도 강진군 강진읍 영랑로4길 29,N,2,,1,,영업,01,,01,,공동탕업,0614329614,,,,178896.773127151    ,126878.747618078    ,전라남도 강진군 강진읍 남성리 53-23 ,2024-01-19 11:44:07
4920000,4920000-202-2001-00011,1994-08-02,영업/정상,,342.00,527-803,59225,제일온천,공동탕업,I,자가,1,3,,N,2025-12-15 16:15:28,전라남도 강진군 강진읍 동성로 26,N,2,,1,,영업,01,,01,,공동탕업,0614328925,,,,179212.419678876    ,126989.359253883    ,전라남도 강진군 강진읍 동성리 197-2 ,2024-01-19 11:43:19
4920000,4920000-202-2001-00012,2001-06-30,영업/정상,,504.21,527-800,59234,세린온천,공동탕업,I,자가,0,0,,N,2025-12-15 16:15:28,전라남도 강진군 강진읍 중앙로 88 (금호상가 303),N,3,0,3,0,영업,01,,01,0,공동탕업,0614339320,,,,178569.615907858    ,126643.452554939    ,전라남도 강진군 강진읍 231 금호상가 303호,2025-02-27 09:57:25
4920000,4920000-202-2007-00001,2007-08-16,영업/정상,,166.59,527-831,59214,금강목욕장,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,전라남도 강진군 병영면 남삼인길 8,N,1,0,1,0,영업,01,,01,2,공동탕업,,,,,183029.222734753    ,135007.290611227    ,전라남도 강진군 병영면 삼인리 318-10 ,2020-01-31 11:35:37
4920000,4920000-202-2009-00001,2009-09-01,영업/정상,,194.40,527-911,59269,남해목욕탕,공동탕업,I,임대,2,0,,N,2025-12-15 16:15:28,전라남도 강진군 마량면 마량4길 17,N,,,,,영업,01,,01,2,공동탕업,,,,,183192.398043303    ,105919.10158161     ,전라남도 강진군 마량면 마량리 939-13 ,2024-01-19 11:42:12
4920000,4920000-202-2009-00002,2009-09-29,영업/정상,,650.82,527-911,59269,마량해수사우나,공동탕업,I,임대,0,0,,N,2025-12-15 16:15:28,전라남도 강진군 마량면 미항로 136,Y,2,0,1,0,영업,01,,01,2,공동탕업,0614329500,,,,183097.475551333    ,105760.192317627    ,전라남도 강진군 마량면 마량리 983-45 ,2024-01-19 11:43:45
4920000,4920000-202-2011-00003,2011-02-18,영업/정상,,232.25,527-862,59261,황금목욕장,공동탕업,I,임대,0,0,,N,2025-12-15 16:15:28,전라남도 강진군 칠량면 칠량로 86-10,N,0,0,0,0,영업,01,,01,2,공동탕업,0614327196,,,,181445.837194906    ,119263.641770841    ,전라남도 강진군 칠량면 영동리 1137-25 ,2024-01-19 11:42:53
4920000,4920000-202-2011-00004,2011-11-01,영업/정상,,186.00,527-892,59252,신전공중목욕장,공동탕업,I,임대,0,0,,N,2025-12-15 16:15:28,전라남도 강진군 신전면 신전중앙길 15-5,N,0,0,0,0,영업,01,,01,2,공동탕업,,,,,174238.645021718    ,112809.12411824     ,전라남도 강진군 신전면 수양리 170-11 ,2024-01-19 11:42:31
4930000,4930000-202-2015-00001,2015-05-04,영업/정상,,160.00,536-809,59024,레이탐베이,찜질시설서비스영업,I,임대,3,0,0,N,2026-03-26 22:56:45,전라남도 해남군 해남읍 북부순환로 10,Y,2,0,2,0,영업,01,0,01,0,찜질시설서비스영업,0615371288,,,,164149.204348623    ,119368.09909778     ,전라남도 해남군 해남읍 해리 159-6 외2 ,2021-09-06 15:16:13
4930000,4930000-202-1989-00001,1989-12-09,영업/정상,,234.00,536-862,59007,미모목욕탕,공동탕업,I,,3,1,,N,2026-03-26 22:56:45,전라남도 해남군 황산면 시등로 97-12,N,1,0,1,0,영업,01,,01,0,공동탕업,0615336300,,,,147902.565243252    ,119830.132498511    ,전라남도 해남군 황산면 우항리 475 ,2021-09-06 10:53:56
4930000,4930000-202-1990-00001,1990-01-08,영업/정상,,827.12,536-801,59043,대흥사우나,공동탕업,I,자가,4,1,,N,2026-03-26 22:56:45,전라남도 해남군 해남읍 홍교로 72,Y,2,0,1,0,영업,01,,01,2,공동탕업,0615362528,,,,163301.034039229    ,118959.200789432    ,전라남도 해남군 해남읍 평동리 170 171-33 ,2020-09-21 23:11:16
